ddid,tid,did
10900,22,281
10901,81,143
10902,58,143
10903,63,143
10904,40,143
10905,32,143
10906,23,143
10907,61,143
10908,72,143
10909,68,143
10910,9,143
10911,15,143
10912,0,143
10913,82,143
10914,14,143
10915,62,143
10916,27,143
10917,47,143
10918,4,143
10919,93,143
10920,22,143
10921,16,143
10922,74,143
10923,39,143
10924,46,143
10925,49,143
10926,6,143
10927,10,143
10928,2,143
10929,83,143
10930,79,143
10931,38,143
10932,5,143
10933,34,143
10934,22,1096
10935,88,1096
10936,72,1096
10937,13,1096
10938,91,1096
10939,62,1096
10940,35,1096
10941,74,1096
10942,16,1096
10943,23,1096
10944,2,1096
10945,45,1096
10946,32,1096
10947,63,1096
10948,11,1096
10949,77,1096
10950,61,1096
10951,84,1096
10952,39,1096
10953,5,1096
10954,26,1096
10955,58,1096
10956,27,1096
10957,21,1096
10958,96,1096
10959,97,1096
10960,101,1096
10961,92,1096
10962,12,1096
10963,93,1096
10964,85,1096
10965,14,1096
10966,17,1096
10967,51,1096
10968,83,1096
10969,0,1096
10970,67,196
10971,72,196
10972,10,196
10973,93,196
10974,37,196
10975,62,196
10976,28,196
10977,40,196
10978,58,196
10979,1,196
10980,2,196
10981,45,196
10982,19,196
10983,5,196
10984,90,196
10985,14,196
10986,95,196
10987,34,196
10988,82,196
10989,77,196
10990,97,196
10991,52,196
10992,69,196
10993,51,196
10994,0,196
10995,13,196
10996,17,196
10997,8,196
10998,29,196
10999,30,196
11000,16,196
11001,60,196
11002,56,196
11003,84,234
11004,19,234
11005,59,234
11006,101,234
11007,88,234
11008,35,234
11009,96,234
11010,94,234
11011,29,234
11012,79,234
11013,28,234
11014,27,234
11015,15,234
11016,93,234
11017,62,234
11018,2,234
11019,25,234
11020,83,234
11021,26,234
11022,74,234
11023,13,234
11024,91,234
11025,52,234
11026,54,234
11027,95,234
11028,47,234
11029,76,869
11030,24,869
11031,86,869
11032,36,869
11033,70,869
11034,80,869
11035,55,869
11036,20,258
11037,97,258
11038,30,258
11039,14,258
11040,81,258
11041,32,258
11042,48,258
11043,45,258
11044,79,258
11045,11,258
11046,59,258
11047,60,258
11048,74,258
11049,35,258
11050,72,258
11051,8,258
11052,21,258
11053,56,258
11054,34,258
11055,84,258
11056,17,258
11057,101,258
11058,67,258
11059,77,258
11060,15,258
11061,88,258
11062,63,258
11063,7,258
11064,85,258
11065,38,258
11066,96,258
11067,68,258
11068,75,258
11069,42,258
11070,95,258
11071,54,258
11072,29,258
11073,58,258
11074,16,258
11075,81,71
11076,58,71
11077,63,71
11078,40,71
11079,32,71
11080,23,71
11081,61,71
11082,72,71
11083,68,71
11084,9,71
11085,15,71
11086,0,71
11087,82,71
11088,14,71
11089,62,71
11090,27,71
11091,47,71
11092,4,71
11093,93,71
11094,22,71
11095,16,71
11096,74,71
11097,39,71
11098,46,71
11099,49,71
11100,6,71
11101,10,71
11102,2,71
11103,83,71
11104,79,71
11105,38,71
11106,5,71
11107,34,71
11108,33,273
11109,50,273
11110,57,273
11111,66,273
11112,65,273
11113,31,273
11114,73,273
11115,18,273
11116,41,273
11117,43,273
11118,53,273
11119,64,273
11120,87,273
11121,89,273
11122,44,273
11123,25,1
11124,7,1
11125,59,1
11126,94,1
11127,71,1
11128,101,1
11129,23,1
11130,9,1
11131,79,1
11132,52,1
11133,4,1
11134,100,1
11135,11,1
11136,84,1
11137,58,1
11138,10,1
11139,45,1
11140,77,1
11141,75,1
11142,0,1
11143,35,1
11144,67,1
11145,98,1
11146,69,1
11147,1,1
11148,38,1
11149,30,1
11150,85,1
11151,13,1
11152,60,1
11153,34,1
11154,82,1
11155,90,1
11156,20,267
11157,97,267
11158,30,267
11159,14,267
11160,81,267
11161,32,267
11162,48,267
11163,45,267
11164,79,267
11165,11,267
11166,59,267
11167,60,267
11168,74,267
11169,35,267
11170,72,267
11171,8,267
11172,21,267
11173,56,267
11174,34,267
11175,84,267
11176,17,267
11177,101,267
11178,67,267
11179,77,267
11180,15,267
11181,88,267
11182,63,267
11183,7,267
11184,85,267
11185,38,267
11186,96,267
11187,68,267
11188,75,267
11189,42,267
11190,95,267
11191,54,267
11192,29,267
11193,58,267
11194,16,267
11195,83,655
11196,27,655
11197,100,655
11198,71,655
11199,47,655
11200,69,655
11201,88,655
11202,21,655
11203,46,655
11204,96,655
11205,6,655
11206,91,655
11207,90,655
11208,82,655
11209,74,655
11210,30,655
11211,15,655
11212,20,655
11213,22,655
11214,38,655
11215,0,655
11216,35,655
11217,26,655
11218,40,655
11219,78,655
11220,3,655
11221,37,655
11222,10,655
11223,59,655
11224,5,655
11225,67,655
11226,99,655
11227,81,655
11228,4,655
11229,42,655
11230,61,655
11231,9,655
11232,76,991
11233,24,991
11234,86,991
11235,36,991
11236,70,991
11237,80,991
11238,55,991
11239,85,763
11240,48,763
11241,72,763
11242,99,763
11243,45,763
11244,69,763
11245,32,763
11246,10,763
11247,16,763
11248,101,763
11249,78,763
11250,49,763
11251,12,763
11252,79,763
11253,62,763
11254,95,763
11255,11,763
11256,40,763
11257,3,763
11258,96,763
11259,83,763
11260,14,763
11261,60,763
11262,84,763
11263,46,763
11264,92,763
11265,2,763
11266,98,763
11267,4,763
11268,61,763
11269,34,763
11270,22,763
11271,22,190
11272,88,190
11273,72,190
11274,13,190
11275,91,190
11276,62,190
11277,35,190
11278,74,190
11279,16,190
11280,23,190
11281,2,190
11282,45,190
11283,32,190
11284,63,190
11285,11,190
11286,77,190
11287,61,190
11288,84,190
11289,39,190
11290,5,190
11291,26,190
11292,58,190
11293,27,190
11294,21,190
11295,96,190
11296,97,190
11297,101,190
11298,92,190
11299,12,190
11300,93,190
11301,85,190
11302,14,190
11303,17,190
11304,51,190
11305,83,190
11306,0,190
11307,25,406
11308,7,406
11309,59,406
11310,94,406
11311,71,406
11312,101,406
11313,23,406
11314,9,406
11315,79,406
11316,52,406
11317,4,406
11318,100,406
11319,11,406
11320,84,406
11321,58,406
11322,10,406
11323,45,406
11324,77,406
11325,75,406
11326,0,406
11327,35,406
11328,67,406
11329,98,406
11330,69,406
11331,1,406
11332,38,406
11333,30,406
11334,85,406
11335,13,406
11336,60,406
11337,34,406
11338,82,406
11339,90,406
11340,85,557
11341,48,557
11342,72,557
11343,99,557
11344,45,557
11345,69,557
11346,32,557
11347,10,557
11348,16,557
11349,101,557
11350,78,557
11351,49,557
11352,12,557
11353,79,557
11354,62,557
11355,95,557
11356,11,557
11357,40,557
11358,3,557
11359,96,557
11360,83,557
11361,14,557
11362,60,557
11363,84,557
11364,46,557
11365,92,557
11366,2,557
11367,98,557
11368,4,557
11369,61,557
11370,34,557
11371,22,557
11372,67,619
11373,72,619
11374,10,619
11375,93,619
11376,37,619
11377,62,619
11378,28,619
11379,40,619
11380,58,619
11381,1,619
11382,2,619
11383,45,619
11384,19,619
11385,5,619
11386,90,619
11387,14,619
11388,95,619
11389,34,619
11390,82,619
11391,77,619
11392,97,619
11393,52,619
11394,69,619
11395,51,619
11396,0,619
11397,13,619
11398,17,619
11399,8,619
11400,29,619
11401,30,619
11402,16,619
11403,60,619
11404,56,619
11405,81,376
11406,58,376
11407,63,376
11408,40,376
11409,32,376
11410,23,376
11411,61,376
11412,72,376
11413,68,376
11414,9,376
11415,15,376
11416,0,376
11417,82,376
11418,14,376
11419,62,376
11420,27,376
11421,47,376
11422,4,376
11423,93,376
11424,22,376
11425,16,376
11426,74,376
11427,39,376
11428,46,376
11429,49,376
11430,6,376
11431,10,376
11432,2,376
11433,83,376
11434,79,376
11435,38,376
11436,5,376
11437,34,376
11438,84,398
11439,19,398
11440,59,398
11441,101,398
11442,88,398
11443,35,398
11444,96,398
11445,94,398
11446,29,398
11447,79,398
11448,28,398
11449,27,398
11450,15,398
11451,93,398
11452,62,398
11453,2,398
11454,25,398
11455,83,398
11456,26,398
11457,74,398
11458,13,398
11459,91,398
11460,52,398
11461,54,398
11462,95,398
11463,47,398
11464,20,715
11465,97,715
11466,30,715
11467,14,715
11468,81,715
11469,32,715
11470,48,715
11471,45,715
11472,79,715
11473,11,715
11474,59,715
11475,60,715
11476,74,715
11477,35,715
11478,72,715
11479,8,715
11480,21,715
11481,56,715
11482,34,715
11483,84,715
11484,17,715
11485,101,715
11486,67,715
11487,77,715
11488,15,715
11489,88,715
11490,63,715
11491,7,715
11492,85,715
11493,38,715
11494,96,715
11495,68,715
11496,75,715
11497,42,715
11498,95,715
11499,54,715
11500,29,715
11501,58,715
11502,16,715
11503,67,1057
11504,72,1057
11505,10,1057
11506,93,1057
11507,37,1057
11508,62,1057
11509,28,1057
11510,40,1057
11511,58,1057
11512,1,1057
11513,2,1057
11514,45,1057
11515,19,1057
11516,5,1057
11517,90,1057
11518,14,1057
11519,95,1057
11520,34,1057
11521,82,1057
11522,77,1057
11523,97,1057
11524,52,1057
11525,69,1057
11526,51,1057
11527,0,1057
11528,13,1057
11529,17,1057
11530,8,1057
11531,29,1057
11532,30,1057
11533,16,1057
11534,60,1057
11535,56,1057
11536,83,622
11537,27,622
11538,100,622
11539,71,622
11540,47,622
11541,69,622
11542,88,622
11543,21,622
11544,46,622
11545,96,622
11546,6,622
11547,91,622
11548,90,622
11549,82,622
11550,74,622
11551,30,622
11552,15,622
11553,20,622
11554,22,622
11555,38,622
11556,0,622
11557,35,622
11558,26,622
11559,40,622
11560,78,622
11561,3,622
11562,37,622
11563,10,622
11564,59,622
11565,5,622
11566,67,622
11567,99,622
11568,81,622
11569,4,622
11570,42,622
11571,61,622
11572,9,622
11573,22,757
11574,88,757
11575,72,757
11576,13,757
11577,91,757
11578,62,757
11579,35,757
11580,74,757
11581,16,757
11582,23,757
11583,2,757
11584,45,757
11585,32,757
11586,63,757
11587,11,757
11588,77,757
11589,61,757
11590,84,757
11591,39,757
11592,5,757
11593,26,757
11594,58,757
11595,27,757
11596,21,757
11597,96,757
11598,97,757
11599,101,757
11600,92,757
11601,12,757
11602,93,757
11603,85,757
11604,14,757
11605,17,757
11606,51,757
11607,83,757
11608,0,757
11609,81,146
11610,58,146
11611,63,146
11612,40,146
11613,32,146
11614,23,146
11615,61,146
11616,72,146
11617,68,146
11618,9,146
11619,15,146
11620,0,146
11621,82,146
11622,14,146
11623,62,146
11624,27,146
11625,47,146
11626,4,146
11627,93,146
11628,22,146
11629,16,146
11630,74,146
11631,39,146
11632,46,146
11633,49,146
11634,6,146
11635,10,146
11636,2,146
11637,83,146
11638,79,146
11639,38,146
11640,5,146
11641,34,146
11642,76,1000
11643,24,1000
11644,86,1000
11645,36,1000
11646,70,1000
11647,80,1000
11648,55,1000
11649,20,750
11650,97,750
11651,30,750
11652,14,750
11653,81,750
11654,32,750
11655,48,750
11656,45,750
11657,79,750
11658,11,750
11659,59,750
11660,60,750
11661,74,750
11662,35,750
11663,72,750
11664,8,750
11665,21,750
11666,56,750
11667,34,750
11668,84,750
11669,17,750
11670,101,750
11671,67,750
11672,77,750
11673,15,750
11674,88,750
11675,63,750
11676,7,750
11677,85,750
11678,38,750
11679,96,750
11680,68,750
11681,75,750
11682,42,750
11683,95,750
11684,54,750
11685,29,750
11686,58,750
11687,16,750
11688,25,609
11689,7,609
11690,59,609
11691,94,609
11692,71,609
11693,101,609
11694,23,609
11695,9,609
11696,79,609
11697,52,609
11698,4,609
11699,100,609
11700,11,609
11701,84,609
11702,58,609
11703,10,609
11704,45,609
11705,77,609
11706,75,609
11707,0,609
11708,35,609
11709,67,609
11710,98,609
11711,69,609
11712,1,609
11713,38,609
11714,30,609
11715,85,609
11716,13,609
11717,60,609
11718,34,609
11719,82,609
11720,90,609
11721,33,802
11722,50,802
11723,57,802
11724,66,802
11725,65,802
11726,31,802
11727,73,802
11728,18,802
11729,41,802
11730,43,802
11731,53,802
11732,64,802
11733,87,802
11734,89,802
11735,44,802
11736,83,494
11737,27,494
11738,100,494
11739,71,494
11740,47,494
11741,69,494
11742,88,494
11743,21,494
11744,46,494
11745,96,494
11746,6,494
11747,91,494
11748,90,494
11749,82,494
11750,74,494
11751,30,494
11752,15,494
11753,20,494
11754,22,494
11755,38,494
11756,0,494
11757,35,494
11758,26,494
11759,40,494
11760,78,494
11761,3,494
11762,37,494
11763,10,494
11764,59,494
11765,5,494
11766,67,494
11767,99,494
11768,81,494
11769,4,494
11770,42,494
11771,61,494
11772,9,494
11773,20,451
11774,97,451
11775,30,451
11776,14,451
11777,81,451
11778,32,451
11779,48,451
11780,45,451
11781,79,451
11782,11,451
11783,59,451
11784,60,451
11785,74,451
11786,35,451
11787,72,451
11788,8,451
11789,21,451
11790,56,451
11791,34,451
11792,84,451
11793,17,451
11794,101,451
11795,67,451
11796,77,451
11797,15,451
11798,88,451
11799,63,451
11800,7,451
11801,85,451
11802,38,451
11803,96,451
11804,68,451
11805,75,451
11806,42,451
11807,95,451
11808,54,451
11809,29,451
11810,58,451
11811,16,451
11812,22,734
11813,88,734
11814,72,734
11815,13,734
11816,91,734
11817,62,734
11818,35,734
11819,74,734
11820,16,734
11821,23,734
11822,2,734
11823,45,734
11824,32,734
11825,63,734
11826,11,734
11827,77,734
11828,61,734
11829,84,734
11830,39,734
11831,5,734
11832,26,734
11833,58,734
11834,27,734
11835,21,734
11836,96,734
11837,97,734
11838,101,734
11839,92,734
11840,12,734
11841,93,734
11842,85,734
11843,14,734
11844,17,734
11845,51,734
11846,83,734
11847,0,734
11848,25,95
11849,7,95
11850,59,95
11851,94,95
11852,71,95
11853,101,95
11854,23,95
11855,9,95
11856,79,95
11857,52,95
11858,4,95
11859,100,95
11860,11,95
11861,84,95
11862,58,95
11863,10,95
11864,45,95
11865,77,95
11866,75,95
11867,0,95
11868,35,95
11869,67,95
11870,98,95
11871,69,95
11872,1,95
11873,38,95
11874,30,95
11875,85,95
11876,13,95
11877,60,95
11878,34,95
11879,82,95
11880,90,95
11881,33,686
11882,50,686
11883,57,686
11884,66,686
11885,65,686
11886,31,686
11887,73,686
11888,18,686
11889,41,686
11890,43,686
11891,53,686
11892,64,686
11893,87,686
11894,89,686
11895,44,686
11896,85,830
11897,48,830
11898,72,830
11899,99,830
11900,45,830
11901,69,830
11902,32,830
11903,10,830
11904,16,830
11905,101,830
11906,78,830
11907,49,830
11908,12,830
11909,79,830
11910,62,830
11911,95,830
11912,11,830
11913,40,830
11914,3,830
11915,96,830
11916,83,830
11917,14,830
11918,60,830
11919,84,830
11920,46,830
11921,92,830
11922,2,830
11923,98,830
11924,4,830
11925,61,830
11926,34,830
11927,22,830
11928,81,12
11929,58,12
11930,63,12
11931,40,12
11932,32,12
11933,23,12
11934,61,12
11935,72,12
11936,68,12
11937,9,12
11938,15,12
11939,0,12
11940,82,12
11941,14,12
11942,62,12
11943,27,12
11944,47,12
11945,4,12
11946,93,12
11947,22,12
11948,16,12
11949,74,12
11950,39,12
11951,46,12
11952,49,12
11953,6,12
11954,10,12
11955,2,12
11956,83,12
11957,79,12
11958,38,12
11959,5,12
11960,34,12
11961,83,859
11962,27,859
11963,100,859
11964,71,859
11965,47,859
11966,69,859
11967,88,859
11968,21,859
11969,46,859
11970,96,859
11971,6,859
11972,91,859
11973,90,859
11974,82,859
11975,74,859
11976,30,859
11977,15,859
11978,20,859
11979,22,859
11980,38,859
11981,0,859
11982,35,859
11983,26,859
11984,40,859
11985,78,859
11986,3,859
11987,37,859
11988,10,859
11989,59,859
11990,5,859
11991,67,859
11992,99,859
11993,81,859
11994,4,859
11995,42,859
11996,61,859
11997,9,859
11998,20,352
11999,97,352
12000,30,352
12001,14,352
12002,81,352
12003,32,352
12004,48,352
12005,45,352
12006,79,352
12007,11,352
12008,59,352
12009,60,352
12010,74,352
12011,35,352
12012,72,352
12013,8,352
12014,21,352
12015,56,352
12016,34,352
12017,84,352
12018,17,352
12019,101,352
12020,67,352
12021,77,352
12022,15,352
12023,88,352
12024,63,352
12025,7,352
12026,85,352
12027,38,352
12028,96,352
12029,68,352
12030,75,352
12031,42,352
12032,95,352
12033,54,352
12034,29,352
12035,58,352
12036,16,352
12037,84,937
12038,19,937
12039,59,937
12040,101,937
12041,88,937
12042,35,937
12043,96,937
12044,94,937
12045,29,937
12046,79,937
12047,28,937
12048,27,937
12049,15,937
12050,93,937
12051,62,937
12052,2,937
12053,25,937
12054,83,937
12055,26,937
12056,74,937
12057,13,937
12058,91,937
12059,52,937
12060,54,937
12061,95,937
12062,47,937
12063,20,322
12064,97,322
12065,30,322
12066,14,322
12067,81,322
12068,32,322
12069,48,322
12070,45,322
12071,79,322
12072,11,322
12073,59,322
12074,60,322
12075,74,322
12076,35,322
12077,72,322
12078,8,322
12079,21,322
12080,56,322
12081,34,322
12082,84,322
12083,17,322
12084,101,322
12085,67,322
12086,77,322
12087,15,322
12088,88,322
12089,63,322
12090,7,322
12091,85,322
12092,38,322
12093,96,322
12094,68,322
12095,75,322
12096,42,322
12097,95,322
12098,54,322
12099,29,322
12100,58,322
12101,16,322
12102,81,1030
12103,58,1030
12104,63,1030
12105,40,1030
12106,32,1030
12107,23,1030
12108,61,1030
12109,72,1030
12110,68,1030
12111,9,1030
12112,15,1030
12113,0,1030
12114,82,1030
12115,14,1030
12116,62,1030
12117,27,1030
12118,47,1030
12119,4,1030
12120,93,1030
12121,22,1030
12122,16,1030
12123,74,1030
12124,39,1030
12125,46,1030
12126,49,1030
12127,6,1030
12128,10,1030
12129,2,1030
12130,83,1030
12131,79,1030
12132,38,1030
12133,5,1030
12134,34,1030
12135,67,96
12136,72,96
12137,10,96
12138,93,96
12139,37,96
12140,62,96
12141,28,96
12142,40,96
12143,58,96
12144,1,96
12145,2,96
12146,45,96
12147,19,96
12148,5,96
12149,90,96
12150,14,96
12151,95,96
12152,34,96
12153,82,96
12154,77,96
12155,97,96
12156,52,96
12157,69,96
12158,51,96
12159,0,96
12160,13,96
12161,17,96
12162,8,96
12163,29,96
12164,30,96
12165,16,96
12166,60,96
12167,56,96
12168,25,343
12169,7,343
12170,59,343
12171,94,343
12172,71,343
12173,101,343
12174,23,343
12175,9,343
12176,79,343
12177,52,343
12178,4,343
12179,100,343
12180,11,343
12181,84,343
12182,58,343
12183,10,343
12184,45,343
12185,77,343
12186,75,343
12187,0,343
12188,35,343
12189,67,343
12190,98,343
12191,69,343
12192,1,343
12193,38,343
12194,30,343
12195,85,343
12196,13,343
12197,60,343
12198,34,343
12199,82,343
12200,90,343
12201,81,510
12202,58,510
12203,63,510
12204,40,510
12205,32,510
12206,23,510
12207,61,510
12208,72,510
12209,68,510
12210,9,510
12211,15,510
12212,0,510
12213,82,510
12214,14,510
12215,62,510
12216,27,510
12217,47,510
12218,4,510
12219,93,510
12220,22,510
12221,16,510
12222,74,510
12223,39,510
12224,46,510
12225,49,510
12226,6,510
12227,10,510
12228,2,510
12229,83,510
12230,79,510
12231,38,510
12232,5,510
12233,34,510
12234,20,931
12235,97,931
12236,30,931
12237,14,931
12238,81,931
12239,32,931
12240,48,931
12241,45,931
12242,79,931
12243,11,931
12244,59,931
12245,60,931
12246,74,931
12247,35,931
12248,72,931
12249,8,931
12250,21,931
12251,56,931
12252,34,931
12253,84,931
12254,17,931
12255,101,931
12256,67,931
12257,77,931
12258,15,931
12259,88,931
12260,63,931
12261,7,931
12262,85,931
12263,38,931
12264,96,931
12265,68,931
12266,75,931
12267,42,931
12268,95,931
12269,54,931
12270,29,931
12271,58,931
12272,16,931
12273,76,1017
12274,24,1017
12275,86,1017
12276,36,1017
12277,70,1017
12278,80,1017
12279,55,1017
12280,83,990
12281,27,990
12282,100,990
12283,71,990
12284,47,990
12285,69,990
12286,88,990
12287,21,990
12288,46,990
12289,96,990
12290,6,990
12291,91,990
12292,90,990
12293,82,990
12294,74,990
12295,30,990
12296,15,990
12297,20,990
12298,22,990
12299,38,990
12300,0,990
12301,35,990
12302,26,990
12303,40,990
12304,78,990
12305,3,990
12306,37,990
12307,10,990
12308,59,990
12309,5,990
12310,67,990
12311,99,990
12312,81,990
12313,4,990
12314,42,990
12315,61,990
12316,9,990
12317,33,1041
12318,50,1041
12319,57,1041
12320,66,1041
12321,65,1041
12322,31,1041
12323,73,1041
12324,18,1041
12325,41,1041
12326,43,1041
12327,53,1041
12328,64,1041
12329,87,1041
12330,89,1041
12331,44,1041
12332,25,450
12333,7,450
12334,59,450
12335,94,450
12336,71,450
12337,101,450
12338,23,450
12339,9,450
12340,79,450
12341,52,450
12342,4,450
12343,100,450
12344,11,450
12345,84,450
12346,58,450
12347,10,450
12348,45,450
12349,77,450
12350,75,450
12351,0,450
12352,35,450
12353,67,450
12354,98,450
12355,69,450
12356,1,450
12357,38,450
12358,30,450
12359,85,450
12360,13,450
12361,60,450
12362,34,450
12363,82,450
12364,90,450
12365,67,537
12366,72,537
12367,10,537
12368,93,537
12369,37,537
12370,62,537
12371,28,537
12372,40,537
12373,58,537
12374,1,537
12375,2,537
12376,45,537
12377,19,537
12378,5,537
12379,90,537
12380,14,537
12381,95,537
12382,34,537
12383,82,537
12384,77,537
12385,97,537
12386,52,537
12387,69,537
12388,51,537
12389,0,537
12390,13,537
12391,17,537
12392,8,537
12393,29,537
12394,30,537
12395,16,537
12396,60,537
12397,56,537
12398,25,901
12399,7,901
12400,59,901
12401,94,901
12402,71,901
12403,101,901
12404,23,901
12405,9,901
12406,79,901
12407,52,901
12408,4,901
12409,100,901
12410,11,901
12411,84,901
12412,58,901
12413,10,901
12414,45,901
12415,77,901
12416,75,901
12417,0,901
12418,35,901
12419,67,901
12420,98,901
12421,69,901
12422,1,901
12423,38,901
12424,30,901
12425,85,901
12426,13,901
12427,60,901
12428,34,901
12429,82,901
12430,90,901
12431,81,356
12432,58,356
12433,63,356
12434,40,356
12435,32,356
12436,23,356
12437,61,356
12438,72,356
12439,68,356
12440,9,356
12441,15,356
12442,0,356
12443,82,356
12444,14,356
12445,62,356
12446,27,356
12447,47,356
12448,4,356
12449,93,356
12450,22,356
12451,16,356
12452,74,356
12453,39,356
12454,46,356
12455,49,356
12456,6,356
12457,10,356
12458,2,356
12459,83,356
12460,79,356
12461,38,356
12462,5,356
12463,34,356
12464,81,970
12465,58,970
12466,63,970
12467,40,970
12468,32,970
12469,23,970
12470,61,970
12471,72,970
12472,68,970
12473,9,970
12474,15,970
12475,0,970
12476,82,970
12477,14,970
12478,62,970
12479,27,970
12480,47,970
12481,4,970
12482,93,970
12483,22,970
12484,16,970
12485,74,970
12486,39,970
12487,46,970
12488,49,970
12489,6,970
12490,10,970
12491,2,970
12492,83,970
12493,79,970
12494,38,970
12495,5,970
12496,34,970
12497,22,556
12498,88,556
12499,72,556
12500,13,556
12501,91,556
12502,62,556
12503,35,556
12504,74,556
12505,16,556
12506,23,556
